contestId,index,name,rating,tags,solvedCount,statement
2077,B,Finding OR Sum,1900,"['bitmasks', 'constructive algorithms', 'implementation', 'interactive', 'math']",3647,"ALTER EGO - Yuta Imai vs Qlarabelle
This is an interactive problem.
There are two hidden non-negative integers $$$x$$$ and $$$y$$$ ($$$0 \leq x, y  \lt  2^{30}$$$). You can ask no more than $$$2$$$ queries of the following form.
Pick a non-negative integer $$$n$$$ ($$$0 \leq n  \lt  2^{30}$$$). The judge will respond with the value of $$$(n \mathbin{|} x) + (n \mathbin{|} y)$$$, where $$$|$$$ denotes the
bitwise OR operation
.
After this, the judge will give you another non-negative integer $$$m$$$ ($$$0 \leq m  \lt  2^{30}$$$). You must answer the correct value of $$$(m \mathbin{|} x) + (m \mathbin{|} y)$$$.
Interaction
Two hidden integers $$$x$$$ and $$$y$$$ are chosen ($$$0 \leq x, y  \lt  2^{30}$$$). Note that $$$x$$$ and $$$y$$$ might be different for different test cases.
The interactor in this task is
not adaptive
. In other words, the integers $$$x$$$ and $$$y$$$ do not change during the interaction.
To ask a query, pick an integer $$$n$$$ ($$$0 \leq n  \lt  2^{30}$$$) and print only the integer $$$n$$$ to a line.
You will receive a single integer, the value of $$$(n \mathbin{|} x) + (n \mathbin{|} y)$$$.
You may make no more than $$$2$$$ queries of the following form.
After you finish your queries, output ""
!
"" in a line. You will receive an integer $$$m$$$ ($$$0 \leq m  \lt  2^{30}$$$). Note that the value of $$$m$$$ is also fixed before interaction.
You must output only the value of $$$(m \mathbin{|} x) + (m \mathbin{|} y)$$$ in a line. Note that this line is
not
considered a query and is
not
taken into account when counting the number of queries asked.
After this, proceed to the next test case.
If you make more than $$$2$$$ queries during an interaction, your program must terminate immediately, and you will receive the Wrong Answer verdict. Otherwise, you can get an arbitrary verdict because your solution will continue to read from a closed stream.
After printing a query do not forget to output the end of line and flush the output. Otherwise, you will get
Idleness limit exceeded
. To do this, use:
fflush(stdout)
or
cout.flush()
in C++;
System.out.flush()
in Java;
flush(output)
in Pascal;
stdout.flush()
in Python;
see the documentation for other languages.
Hacks
To hack, follow the test format below.
The first line contains the number of test cases $$$t$$$ ($$$1 \le t \le 10^4$$$). The description of the test cases follows.
The first and only line of each test case contains a single line with three integers $$$x, y, m$$$ ($$$0 \leq x, y, m  \lt  2^{30}$$$)."
2077,A,Breach of Faith,1500,"['constructive algorithms', 'greedy', 'math', 'sortings']",14468,"Breach of Faith - Supire feat.eili
You and your team have worked tirelessly until you have a sequence $$$a_1, a_2, \ldots, a_{2n+1}$$$ of positive integers satisfying these properties.
$$$1 \le a_i \le 10^{18}$$$ for all $$$1 \le i \le 2n + 1$$$.
$$$a_1, a_2, \ldots, a_{2n+1}$$$ are pairwise
distinct
.
$$$a_1 = a_2 - a_3 + a_4 - a_5 + \ldots + a_{2n} - a_{2n+1}$$$.
However, the people you worked with sabotaged you because they wanted to publish this sequence first. They deleted one number from this sequence and shuffled the rest, leaving you with a sequence $$$b_1, b_2, \ldots, b_{2n}$$$. You have forgotten the sequence $$$a$$$ and want to find a way to recover it.
If there are many possible sequences, you can output any of them. It can be proven under the constraints of the problem that at least one sequence $$$a$$$ exists."
2075,F,Beautiful Sequence Returns,3000,"['binary search', 'brute force', 'data structures', 'implementation']",517,"Let's call an integer sequence
beautiful
if the following conditions hold:
for every element except the first one, there is an element to the left less than it;
for every element except the last one, there is an element to the right larger than it;
For example, $$$[1, 2]$$$, $$$[42]$$$, $$$[1, 4, 2, 4, 7]$$$, and $$$[1, 2, 4, 8]$$$ are beautiful, but $$$[2, 2, 4]$$$ and $$$[1, 3, 5, 3]$$$ are not.
Recall that a subsequence is a sequence that can be obtained from another sequence by removing some elements (possibly zero) without changing the order of the remaining elements.
You are given an integer array $$$a$$$ of size $$$n$$$. Find the longest beautiful subsequence of the array $$$a$$$ and print its length."
2075,E,XOR Matrix,2500,"['bitmasks', 'combinatorics', 'dp', 'implementation', 'math']",1153,"For two arrays $$$a = [a_1, a_2, \dots, a_n]$$$ and $$$b = [b_1, b_2, \dots, b_m]$$$, we define the XOR matrix $$$X$$$ of size $$$n \times m$$$, where for each pair $$$(i,j)$$$ ($$$1 \le i \le n$$$; $$$1 \le j \le m$$$) it holds that $$$X_{i,j} = a_i \oplus b_j$$$. The symbol $$$\oplus$$$ denotes the bitwise XOR operation.
You are given four integers $$$n, m, A, B$$$. Count the number of such pairs of arrays $$$(a, b)$$$ such that:
$$$a$$$ consists of $$$n$$$ integers, each of which is from $$$0$$$ to $$$A$$$;
$$$b$$$ consists of $$$m$$$ integers, each of which is from $$$0$$$ to $$$B$$$;
in the XOR matrix formed from these arrays, there are no more than two distinct values."
2075,D,Equalization,2000,"['bitmasks', 'brute force', 'dp', 'graphs', 'math']",5774,"You are given two non-negative integers $$$x$$$ and $$$y$$$.
You can perform the following operation any number of times (possibly zero): choose a positive integer $$$k$$$ and divide either $$$x$$$ or $$$y$$$ by $$$2^k$$$ rounding down. The cost of this operation is $$$2^k$$$. However, there is an additional constraint: you cannot select the same value of $$$k$$$ more than once.
Your task is to calculate the minimum possible cost in order to make $$$x$$$ equal to $$$y$$$."
2075,C,Two Colors,1500,"['binary search', 'combinatorics', 'math']",14290,"Monocarp has installed a new fence at his summer house. The fence consists of $$$n$$$ planks of the same size arranged in a row.
Monocarp decided that he would paint his fence according to the following rules:
each plank of the fence will be painted in exactly one color;
the number of different colors that the planks will be painted in is
exactly
two;
the planks of the fence that are painted in the same color must form a continuous sequence, meaning that for all pairs of planks painted in the same color, there will be no planks painted in a different color between them.
Monocarp has $$$m$$$ different paints, and the paint of the $$$i$$$-th color is sufficient to paint no more than $$$a_i$$$ planks of the fence. Monocarp will not buy any additional paints.
Your task is to determine the number of different ways to paint the fence that satisfy all of Monocarp's described wishes. Two ways to paint are considered different if there exists a plank that is painted in different colors in these two ways."
2075,B,Array Recoloring,1300,"['constructive algorithms', 'greedy']",18771,"You are given an integer array $$$a$$$ of size $$$n$$$. Initially, all elements of the array are colored red.
You have to choose exactly $$$k$$$ elements of the array and paint them blue. Then, while there is at least one red element, you have to select any red element with a blue neighbor and make it blue.
The cost of painting the array is defined as the sum of the first $$$k$$$ chosen elements and the last painted element.
Your task is to calculate the maximum possible cost of painting for the given array."
2075,A,To Zero,800,"['greedy', 'math']",27844,"You are given two integers $$$n$$$ and $$$k$$$; $$$k$$$ is an odd number not less than $$$3$$$. Your task is to turn $$$n$$$ into $$$0$$$.
To do this, you can perform the following operation any number of times: choose a number $$$x$$$ from $$$1$$$ to $$$k$$$ and subtract it from $$$n$$$. However, if the
current
value of $$$n$$$ is even (divisible by $$$2$$$), then $$$x$$$ must also be even, and if the
current
value of $$$n$$$ is odd (not divisible by $$$2$$$), then $$$x$$$ must be odd.
In different operations, you can choose the same values of $$$x$$$, but you don't have to. So, there are no limitations on using the same value of $$$x$$$.
Calculate the minimum number of operations required to turn $$$n$$$ into $$$0$$$."
2074,G,Game With Triangles: Season 2,2100,"['dp', 'geometry']",2159,"The Frontman greets you to this final round of the survival game.
There is a regular polygon with $$$n$$$ sides ($$$n \ge 3$$$). The vertices are indexed as $$$1,2,\ldots,n$$$ in clockwise order. On each vertex $$$i$$$, the pink soldiers have written a positive integer $$$a_i$$$. With this regular polygon, you will play a game defined as follows.
Initially, your score is $$$0$$$. Then, you perform the following operation any number of times to increase your score.
Select $$$3$$$ different vertices $$$i$$$, $$$j$$$, $$$k$$$ that you
have not chosen
before, and draw the triangle formed by the three vertices.
Then, your score increases by $$$a_i \cdot a_j \cdot a_k$$$.
However, you
can not perform this operation
if the triangle shares a positive common area with any of the triangles drawn previously.
An example of a state after two operations is on the left. The state on the right
is impossible
as the two triangles share a positive common area.
Your objective is to maximize the score. Please find the maximum score you can get from this game."
2074,F,Counting Necessary Nodes,2000,"['bitmasks', 'divide and conquer', 'greedy', 'implementation', 'math']",2469,"A
quadtree
is a tree data structure in which each node has at most four children and accounts for a square-shaped region.
Formally,
for all tuples
of nonnegative integers $$$k,a,b \ge 0$$$, there exists
exactly one node
accounting for the following region$$$^{\text{∗}}$$$.
$$$$$$[a \cdot 2^k,(a+1) \cdot 2^k] \times [b \cdot 2^k,(b+1) \cdot 2^k]$$$$$$
All nodes whose region is larger than $$$1 \times 1$$$ contain four children corresponding to the regions divided equally into four, and the nodes whose region is $$$1 \times 1$$$ correspond to the leaf nodes of the tree.
A small subset of the regions accounted for by the nodes is shown. The relatively darker regions are closer to leaf nodes.
The Frontman hates the widespread misconception, such that the quadtree can perform range queries in $$$\mathcal{O}(\log n)$$$ time when there are $$$n$$$ leaf nodes inside the region. In fact, sometimes it is necessary to query much more than $$$\mathcal{O}(\log n)$$$ regions for this, and the time complexity is $$$\mathcal{O}(n)$$$ in some extreme cases. Thus, the Frontman came up with this task to educate you about this worst case of the data structure.
The pink soldiers have given you a finite region $$$[l_1,r_1] \times [l_2,r_2]$$$, where $$$l_i$$$ and $$$r_i$$$ ($$$l_i  \lt  r_i$$$) are nonnegative integers. Please find the minimum number of nodes that you must choose in order to make the union of regions accounted for by the chosen nodes
exactly
the same as the given region. Here, two sets of points are considered different if there exists a point included in one but not in the other.
$$$^{\text{∗}}$$$Regions are sets of points
with real coordinates
, where the point $$$(x,y)$$$ is included in the region $$$[p,q] \times [r,s]$$$ if and only if $$$p \le x \le q$$$ and $$$r \le y \le s$$$. Here, $$$\times$$$ formally refers to
Cartesian product of sets
."
2074,E,Empty Triangle,1600,"['geometry', 'interactive', 'probabilities']",6633,"This is an interactive problem.
The pink soldiers hid from you $$$n$$$ ($$$3 \le n \le 1500$$$)
fixed
points $$$(x_1,y_1), (x_2,y_2), \ldots, (x_n,y_n)$$$,
whose coordinates are not given to you
. Also, it is known that no two points have the same coordinates, and no three points are
collinear
.
You can ask the Frontman about three
distinct
indices $$$i$$$, $$$j$$$, $$$k$$$. Then, he will draw a triangle with points $$$(x_i,y_i)$$$, $$$(x_j,y_j)$$$, $$$(x_k,y_k)$$$, and respond with the following:
If at least one of the hidden points lies inside the triangle, then the Frontman gives you the index of one such point. Do note that if there are multiple such points,
the Frontman can arbitrarily select one of them
.
Otherwise, the Frontman responds with $$$0$$$.
Your objective in this problem is to find a triangle not containing any other hidden point, such as the blue one in the diagram.
Using at most $$$\mathbf{75}$$$ queries, you must find any triangle formed by three of the points,
not containing
any other hidden point inside.
Do note that the Frontman may be
adaptive
while choosing the point to give you. In other words, the choice of the point can be determined by various factors including but not limited to the orientation of points and the previous queries. However, note that
the sequence of points will never be altered
.
Hacks are disabled for this problem. Your solution will be judged on exactly $$$\mathbf{35}$$$ input files, including the example input.
Interaction
Each test contains multiple test cases. The first line contains the number of test cases $$$t$$$ ($$$1 \le t \le 20$$$). The description of the test cases follows.
The first line of each test case contains one positive integer $$$n$$$ — the number of points ($$$3 \le n \le 1500$$$).
Afterwards, you can output the following on a separate line to ask a query:
""
? i j k
"" ($$$1 \le i,j,k \le n$$$, $$$i \ne j$$$, $$$i \ne k$$$, $$$j \ne k$$$): Ask about the triangle formed by $$$(x_i,y_i)$$$, $$$(x_j,y_j)$$$, $$$(x_k,y_k)$$$.
Then, the interactor responds with one integer on a new line:
If your query is invalid or the number of queries has exceeded $$$\mathbf{75}$$$, then the interactor responds with $$$-1$$$;
If there exists an index $$$p$$$ ($$$1 \le p \le n$$$) such that the point $$$(x_p,y_p)$$$ is inside the triangle, then
any such index
$$$p$$$ is given;
Otherwise, the interactor responds with $$$0$$$.
If you want to print an answer, you can output the following on a separate line:
""
! i j k
"" ($$$1 \le i,j,k \le n$$$, $$$i \ne j$$$, $$$i \ne k$$$, $$$j \ne k$$$): The triangle formed by $$$(x_i,y_i)$$$, $$$(x_j,y_j)$$$, $$$(x_k,y_k)$$$ contains no other hidden point.
Then, the following interaction happens:
If the answer is invalid or the triangle contains another hidden point, the interactor responds with $$$-1$$$;
If the answer is correct and there are more test cases to solve, you are given the value of $$$n$$$ for the next test case;
Otherwise, it means that all test cases are solved correctly, and your program may terminate gracefully.
Do note that printing the answer does
not
count towards the number of queries made.
Do note that the interactor may be
adaptive
while choosing the point to give you. In other words, the choice of the point can be determined by various factors including but not limited to the orientation of points and the previous queries. However, note that
the sequence of points will never be altered
.
After printing each query do not forget to output the end of line and flush$$$^{\text{∗}}$$$ the output. Otherwise, you will get
Idleness limit exceeded
verdict.
If, at any interaction step, you read $$$-1$$$ instead of valid data, your solution must exit immediately. This means that your solution will receive
Wrong answer
because of an invalid query or any other mistake. Failing to exit can result in an arbitrary verdict because your solution will continue to read from a closed stream.
Hacks
Hacks are disabled for this problem. Your solution will be judged on exactly $$$\mathbf{35}$$$ input files, including the example input.
$$$^{\text{∗}}$$$To flush, use:
fflush(stdout)
or
cout.flush()
in C++;
sys.stdout.flush()
in Python;
see the documentation for other languages."
2074,D,Counting Points,1400,"['brute force', 'data structures', 'geometry', 'implementation', 'two pointers']",12033,"The pink soldiers drew $$$n$$$ circles with their center
on the $$$x$$$-axis
of the plane. Also, they have told that
the sum of radii is exactly $$$m$$$
$$$^{\text{∗}}$$$.
Please find the number of integer points
inside or on the border of
at least one circle. Formally, the problem is defined as follows.
You are given an integer sequence $$$x_1,x_2,\ldots,x_n$$$ and a positive integer sequence $$$r_1,r_2,\ldots,r_n$$$, where it is known that $$$\sum_{i=1}^n r_i = m$$$.
You must count the number of integer pairs $$$(x,y)$$$ that satisfy the following condition.
There exists an index $$$i$$$ such that $$$(x-x_i)^2 + y^2 \le r_i^2$$$ ($$$1 \le i \le n$$$).
$$$^{\text{∗}}$$$Is this information really useful? Don't ask me; I don't really know."
2074,C,XOR and Triangle,1100,"['bitmasks', 'brute force', 'geometry', 'greedy', 'probabilities']",21935,"This time, the pink soldiers have given you an integer $$$x$$$ ($$$x \ge 2$$$).
Please determine if there exists a
positive
integer $$$y$$$ that satisfies the following conditions.
$$$y$$$ is
strictly
less than $$$x$$$.
There exists a
non-degenerate triangle
$$$^{\text{∗}}$$$ with side lengths $$$x$$$, $$$y$$$, $$$x \oplus y$$$. Here, $$$\oplus$$$ denotes the
bitwise XOR operation
.
Additionally, if there exists such an integer $$$y$$$, output any.
$$$^{\text{∗}}$$$A triangle with side lengths $$$a$$$, $$$b$$$, $$$c$$$ is non-degenerate when $$$a+b  \gt  c$$$, $$$a+c  \gt  b$$$, $$$b+c  \gt  a$$$."
2074,B,The Third Side,800,"['geometry', 'greedy', 'math']",34701,"The pink soldiers have given you a sequence $$$a$$$ consisting of $$$n$$$ positive integers.
You must repeatedly perform the following operation
until there is only $$$1$$$ element left
.
Choose two
distinct
indices $$$i$$$ and $$$j$$$.
Then, choose a positive integer value $$$x$$$ such that there exists a
non-degenerate triangle
$$$^{\text{∗}}$$$ with side lengths $$$a_i$$$, $$$a_j$$$, and $$$x$$$.
Finally, remove two elements $$$a_i$$$ and $$$a_j$$$, and append $$$x$$$ to the end of $$$a$$$.
Please find the maximum possible value of the only last element in the sequence $$$a$$$.
$$$^{\text{∗}}$$$A triangle with side lengths $$$a$$$, $$$b$$$, $$$c$$$ is non-degenerate when $$$a+b  \gt  c$$$, $$$a+c  \gt  b$$$, $$$b+c  \gt  a$$$."
